,index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,predict,index,predict,no,yes
767,33096,50,management,married,tertiary,no,126,yes,no,cellular,12,may,132,3,-1,0,unknown,,767,no,0.9749514000023426,0.025048599997657427
768,32705,37,blue-collar,married,unknown,no,622,yes,no,cellular,11,may,175,1,-1,0,unknown,,768,no,0.9746480940087612,0.02535190599123877
769,39126,36,management,single,unknown,no,62,no,no,cellular,13,apr,398,2,-1,0,unknown,,769,yes,0.24161902941737576,0.7583809705826242
770,39169,31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,654,2,-1,0,unknown,,770,yes,0.4132796305826574,0.5867203694173426
771,22600,37,management,single,tertiary,no,1743,yes,no,cellular,18,nov,192,1,113,2,failure,,771,no,0.974342962742348,0.025657037257652133
772,12743,39,admin.,married,secondary,no,401,yes,no,cellular,11,jul,112,2,-1,0,unknown,,772,no,0.9751974862988274,0.02480251370117258
773,10096,37,student,married,unknown,no,0,no,no,unknown,18,jun,115,1,-1,0,unknown,,773,no,0.9756136027335416,0.0243863972664583
774,36567,68,retired,married,secondary,no,19317,yes,no,cellular,4,aug,249,1,-1,0,unknown,,774,yes,0.5222012149747848,0.4777987850252152
775,19533,57,technician,divorced,tertiary,no,114,no,no,cellular,19,aug,281,2,-1,0,unknown,,775,no,0.9533920060362367,0.04660799396376318
776,9022,40,blue-collar,married,primary,no,48,no,no,unknown,9,jun,100,5,-1,0,unknown,,776,no,0.9757467673894996,0.024253232610500518
777,31274,42,management,married,secondary,no,275,yes,no,cellular,6,may,139,6,-1,0,unknown,,777,no,0.9753385085737004,0.024661491426299597
778,19751,56,retired,married,primary,no,681,no,no,cellular,20,aug,204,4,-1,0,unknown,,778,no,0.9739213748594004,0.026078625140599682
779,6659,38,blue-collar,married,primary,no,1131,yes,no,unknown,29,may,102,3,-1,0,unknown,,779,no,0.9758079059679756,0.024192094032024342
780,21945,53,services,married,secondary,no,1364,no,no,cellular,17,nov,508,1,115,1,failure,,780,no,0.9228114617018792,0.07718853829812063
781,25515,33,management,single,tertiary,no,973,no,no,cellular,29,jan,762,1,-1,0,unknown,,781,no,0.8609796828837621,0.13902031711623786
782,36810,37,admin.,single,tertiary,no,3954,yes,no,cellular,12,aug,87,1,117,2,failure,,782,no,0.9669925288903805,0.03300747110961954
783,38731,58,admin.,married,secondary,no,169,no,no,cellular,15,feb,216,1,91,4,success,,783,yes,0.03882056597334671,0.9611794340266532
784,4418,45,admin.,married,secondary,no,373,yes,no,unknown,21,may,17,7,-1,0,unknown,,784,no,0.9758176436446874,0.02418235635531268
785,16987,39,admin.,divorced,secondary,no,-328,no,yes,cellular,31,jul,16,27,-1,0,unknown,,785,no,0.9758172307899824,0.02418276921001756
786,23578,46,management,married,tertiary,no,22452,yes,no,cellular,20,nov,284,1,-1,0,unknown,,786,no,0.9705878916524971,0.029412108347502824
787,31683,34,management,divorced,tertiary,no,94,yes,no,cellular,7,may,46,1,-1,0,unknown,,787,no,0.9757570301627708,0.024242969837229324
788,19487,33,management,single,tertiary,no,3655,no,no,cellular,19,aug,183,20,-1,0,unknown,,788,no,0.9714648540132549,0.028535145986744958
789,4483,35,management,single,tertiary,no,71,yes,no,unknown,21,may,836,12,-1,0,unknown,,789,no,0.8485962494772459,0.15140375052275418
790,21174,57,management,married,tertiary,no,75,no,no,cellular,28,aug,260,5,-1,0,unknown,,790,no,0.9696081562286656,0.03039184377133445
791,7297,30,technician,single,secondary,no,518,yes,no,unknown,2,jun,21,1,-1,0,unknown,,791,no,0.9756577430255652,0.024342256974434862
792,33489,43,blue-collar,married,secondary,no,171,yes,no,cellular,13,may,96,1,364,1,failure,,792,no,0.9755811551522979,0.024418844847701963
793,27784,40,management,married,tertiary,no,16,no,yes,cellular,9,feb,47,4,-1,0,unknown,,793,no,0.9753487452613838,0.024651254738616225
794,37926,18,student,single,secondary,no,156,no,no,cellular,4,nov,298,2,82,4,other,,794,yes,0.6174129308577141,0.382587069142286
795,26444,52,services,married,secondary,no,820,yes,no,cellular,2,feb,135,2,-1,0,unknown,,795,no,0.9744164213341624,0.02558357866583749
796,9033,39,blue-collar,single,primary,no,2,yes,no,unknown,9,jun,259,2,-1,0,unknown,,796,no,0.9754475474206264,0.024552452579373624
797,20485,33,housemaid,married,primary,no,2054,no,no,cellular,25,aug,472,6,-1,0,unknown,,797,yes,0.6921910822209547,0.3078089177790453
798,20943,59,management,married,tertiary,no,0,no,no,cellular,27,aug,87,4,-1,0,unknown,,798,no,0.9755614263216532,0.02443857367834681
799,11348,44,technician,single,tertiary,no,222,yes,yes,unknown,3,jul,89,1,-1,0,unknown,,799,no,0.9750370014057382,0.024962998594261758
800,7199,55,technician,single,secondary,no,3339,yes,no,unknown,2,jun,63,1,-1,0,unknown,,800,no,0.9755971405431841,0.024402859456815987
801,35290,28,blue-collar,married,primary,no,519,yes,no,cellular,18,may,82,9,-1,0,unknown,,801,no,0.9756603096927804,0.02433969030721961
802,10247,40,admin.,single,secondary,no,1670,yes,no,unknown,18,jun,161,2,-1,0,unknown,,802,no,0.9752521387722072,0.024747861227792853
803,25518,50,self-employed,married,secondary,no,2061,yes,yes,cellular,29,jan,197,2,244,3,failure,,803,no,0.9702588890222318,0.029741110977768194
804,18891,58,retired,married,secondary,no,8332,no,no,cellular,13,aug,740,4,-1,0,unknown,,804,yes,0.7946743455825823,0.2053256544174177
805,11090,55,management,married,tertiary,no,5804,no,no,unknown,24,jun,56,3,-1,0,unknown,,805,no,0.9757921960719412,0.02420780392805873
806,24876,34,management,married,tertiary,no,714,yes,no,cellular,21,nov,328,4,113,27,failure,,806,no,0.9641714848358656,0.035828515164134316
807,32293,38,admin.,married,secondary,no,0,yes,no,cellular,8,may,175,2,-1,0,unknown,,807,no,0.9748015266221804,0.02519847337781969
808,5295,59,retired,divorced,primary,no,217,yes,no,unknown,26,may,574,3,-1,0,unknown,,808,no,0.9376743434870314,0.0623256565129686
809,27098,32,self-employed,married,tertiary,no,322,yes,no,cellular,4,feb,192,2,272,1,failure,,809,no,0.9729064993707878,0.02709350062921222
810,27988,59,unemployed,married,secondary,no,1047,no,no,cellular,18,feb,83,3,-1,0,unknown,,810,yes,0.6106704156647165,0.3893295843352835
811,28431,38,admin.,married,secondary,no,1280,yes,no,cellular,6,apr,916,1,-1,0,unknown,,811,yes,0.669596227057141,0.3304037729428591
812,449,39,admin.,single,secondary,no,0,yes,no,unknown,6,may,174,2,-1,0,unknown,no,812,no,0.9756786442889088,0.02432135571109101
813,9268,55,management,married,tertiary,no,10957,no,no,unknown,11,jun,514,4,-1,0,unknown,,813,no,0.960943764774486,0.03905623522551389
814,39621,45,technician,married,tertiary,no,2699,yes,no,cellular,29,jun,264,4,-1,0,unknown,,814,no,0.8665967095727998,0.13340329042720026
815,29724,49,technician,married,unknown,no,1359,no,no,cellular,17,apr,119,3,-1,0,unknown,,815,no,0.942565650548034,0.057434349451965974
816,1003,56,services,married,primary,no,219,yes,no,unknown,7,may,130,4,-1,0,unknown,no,816,no,0.9758145594815504,0.024185440518449564
817,37101,52,admin.,divorced,secondary,no,363,yes,no,cellular,21,aug,168,1,462,1,success,,817,yes,0.06077960586995745,0.9392203941300424
818,22922,56,retired,married,tertiary,no,839,no,yes,cellular,18,nov,630,1,187,2,other,,818,no,0.8965542008077929,0.1034457991922071
819,3217,43,management,married,tertiary,no,2767,yes,no,unknown,15,may,317,7,-1,0,unknown,no,819,no,0.9755090864274976,0.024490913572502302
820,22737,52,services,married,secondary,no,2257,yes,no,telephone,18,nov,102,2,188,1,failure,,820,no,0.9755135437708649,0.024486456229135284
821,14766,27,self-employed,single,tertiary,no,82,no,yes,cellular,23,jul,387,1,-1,0,unknown,,821,no,0.9649847719398312,0.03501522806016883
822,27378,45,management,married,tertiary,no,2953,yes,yes,cellular,5,feb,388,1,-1,0,unknown,,822,no,0.9569378412552266,0.0430621587447734
823,20800,47,self-employed,married,tertiary,no,1245,no,no,cellular,26,aug,17,15,-1,0,unknown,,823,no,0.9757660073568472,0.024233992643152732
824,13831,46,housemaid,married,primary,no,238,no,yes,cellular,18,jul,85,2,-1,0,unknown,,824,no,0.9756643516306402,0.024335648369359756
825,12148,35,admin.,married,secondary,no,1,yes,no,cellular,9,jul,112,1,-1,0,unknown,,825,no,0.9752010633763522,0.02479893662364788
826,32227,42,admin.,married,secondary,no,3279,yes,no,cellular,8,may,261,1,344,1,failure,,826,no,0.9708707689228226,0.029129231077177343
827,20962,58,retired,married,primary,no,-102,yes,yes,cellular,27,aug,80,10,-1,0,unknown,,827,no,0.9758206607235418,0.0241793392764582
828,12343,47,services,married,secondary,no,0,yes,no,cellular,9,jul,173,1,-1,0,unknown,,828,no,0.9749422315913356,0.025057768408664402
829,29928,37,services,single,secondary,no,99,yes,yes,cellular,20,apr,617,1,-1,0,unknown,,829,no,0.9069796596845098,0.0930203403154902
830,15666,29,technician,married,secondary,no,0,yes,no,cellular,28,jul,83,6,-1,0,unknown,,830,no,0.9756672220264658,0.024332777973534142
831,20316,32,management,married,tertiary,no,141,yes,yes,cellular,22,aug,10,13,-1,0,unknown,,831,no,0.9758091769349552,0.024190823065044942
832,26729,26,technician,single,tertiary,no,822,no,no,telephone,3,feb,371,3,-1,0,unknown,,832,no,0.927047353321978,0.07295264667802193
833,38114,38,technician,married,secondary,no,6728,no,no,cellular,25,nov,232,1,96,4,success,,833,yes,0.1644094257995138,0.8355905742004862
834,2003,28,blue-collar,single,secondary,no,2845,yes,no,unknown,12,may,182,2,-1,0,unknown,no,834,no,0.9755359645187326,0.024464035481267427
835,23717,33,blue-collar,single,secondary,no,2945,no,no,cellular,20,nov,91,1,-1,0,unknown,,835,no,0.9745767291002044,0.025423270899795587
836,15833,36,admin.,married,secondary,no,-323,yes,no,cellular,29,jul,118,8,-1,0,unknown,,836,no,0.9741831217100348,0.02581687828996524
837,28598,71,housemaid,married,primary,no,227,no,no,cellular,8,apr,74,1,-1,0,unknown,,837,no,0.9712508906029936,0.0287491093970064
838,9476,36,services,married,secondary,no,5000,no,no,unknown,16,jun,177,5,-1,0,unknown,,838,no,0.9752390957228398,0.02476090427716013
839,14123,44,management,divorced,tertiary,no,-90,yes,no,cellular,21,jul,472,1,-1,0,unknown,,839,no,0.967109283846152,0.03289071615384809
840,19997,57,technician,married,tertiary,no,121,no,no,cellular,21,aug,135,2,-1,0,unknown,,840,no,0.973548899776303,0.026451100223697056
841,18905,36,technician,married,secondary,no,930,no,no,cellular,14,aug,175,2,-1,0,unknown,,841,no,0.9719540323718664,0.02804596762813347
842,5536,37,services,married,secondary,no,-24,yes,no,unknown,27,may,147,1,-1,0,unknown,,842,no,0.9755312374493004,0.02446876255069966
843,40627,63,entrepreneur,married,secondary,no,3904,no,no,telephone,8,nov,360,1,96,4,success,,843,yes,0.0535045628687566,0.9464954371312434
844,13719,35,technician,married,secondary,no,-67,yes,no,cellular,17,jul,160,6,-1,0,unknown,,844,no,0.9755574229891659,0.024442577010833973
845,31869,31,management,single,secondary,no,202,yes,no,cellular,7,may,590,1,-1,0,unknown,,845,yes,0.7974597526806952,0.2025402473193048
846,25643,26,technician,single,secondary,no,252,no,no,cellular,29,jan,706,2,-1,0,unknown,,846,no,0.8702130329088065,0.12978696709119353
847,26878,27,blue-collar,married,secondary,no,77,yes,no,cellular,4,feb,253,1,-1,0,unknown,,847,no,0.9680321270103264,0.031967872989673525
848,11634,29,services,married,secondary,no,-597,no,no,cellular,7,jul,500,2,-1,0,unknown,,848,no,0.9298628900805248,0.07013710991947514
849,284,33,admin.,single,tertiary,no,193,no,no,unknown,5,may,132,2,-1,0,unknown,no,849,no,0.9753526757198128,0.024647324280187236
850,19520,37,technician,single,tertiary,no,971,no,no,cellular,19,aug,120,6,-1,0,unknown,,850,no,0.9751823204535368,0.02481767954646304
851,40150,34,admin.,single,tertiary,no,625,no,yes,unknown,31,aug,34,1,-1,0,unknown,,851,no,0.8309555908061741,0.16904440919382602
852,36606,21,student,single,secondary,no,491,no,no,cellular,6,aug,161,1,-1,0,unknown,,852,no,0.8705798567856557,0.12942014321434422
853,4922,32,management,married,tertiary,no,1651,yes,no,unknown,23,may,189,2,-1,0,unknown,,853,no,0.9754939738607372,0.02450602613926271
854,39219,32,admin.,married,tertiary,no,284,yes,no,cellular,29,apr,717,3,-1,0,unknown,,854,yes,0.14783066296715242,0.8521693370328476
855,8086,43,management,divorced,tertiary,no,350,yes,no,unknown,4,jun,128,1,-1,0,unknown,,855,no,0.9753784165966758,0.024621583403324158
856,34826,42,technician,married,tertiary,no,-378,yes,yes,cellular,15,may,11,7,330,2,failure,,856,no,0.975795502155012,0.02420449784498809
857,36715,37,admin.,married,tertiary,no,1995,yes,no,cellular,11,aug,48,2,-1,0,unknown,,857,no,0.975134452403928,0.024865547596072013
858,13855,31,student,single,tertiary,no,117,yes,no,telephone,18,jul,41,1,-1,0,unknown,,858,no,0.9752201016808252,0.024779898319174924
859,10249,42,blue-collar,married,primary,no,-303,yes,no,unknown,18,jun,40,3,-1,0,unknown,,859,no,0.9758265038124748,0.024173496187525168
860,5223,58,technician,divorced,secondary,no,0,yes,no,unknown,26,may,273,2,-1,0,unknown,,860,no,0.9753799254044896,0.024620074595510508
861,13964,37,management,single,tertiary,no,35,yes,no,cellular,18,jul,34,3,-1,0,unknown,,861,no,0.9756495650678192,0.02435043493218074
862,32073,37,blue-collar,married,primary,no,120,yes,no,cellular,8,may,80,4,358,1,other,,862,no,0.9755110361625168,0.024488963837483096
863,9563,49,management,married,primary,no,330,no,no,unknown,16,jun,123,1,-1,0,unknown,,863,no,0.9752969852207056,0.02470301477929453
864,16597,35,blue-collar,married,secondary,no,86,no,no,cellular,31,jul,128,2,-1,0,unknown,,864,no,0.9749401663034304,0.025059833696569483
865,36486,55,services,married,secondary,no,0,no,no,cellular,8,jul,106,1,-1,0,unknown,,865,no,0.975364648903448,0.024635351096551874
866,3062,43,blue-collar,married,secondary,no,3060,yes,no,unknown,15,may,253,2,-1,0,unknown,yes,866,no,0.975495678959024,0.024504321040975833
867,10427,54,housemaid,married,primary,no,774,no,no,unknown,19,jun,290,1,-1,0,unknown,,867,no,0.9750480432954006,0.02495195670459941
868,9992,45,unknown,married,unknown,no,1979,no,no,unknown,17,jun,76,3,-1,0,unknown,,868,no,0.9757521166966456,0.024247883303354468
869,37301,59,admin.,single,secondary,no,4744,no,no,cellular,4,sep,879,1,-1,0,unknown,,869,yes,0.16734250958753605,0.8326574904124642
870,24082,43,blue-collar,married,primary,no,4581,yes,no,cellular,20,nov,329,2,-1,0,unknown,,870,no,0.9738553705794092,0.026144629420590718
871,3139,47,admin.,married,secondary,no,257,yes,no,unknown,15,may,484,11,-1,0,unknown,no,871,no,0.9706486733197588,0.029351326680241062
872,27662,34,technician,married,secondary,no,904,no,no,cellular,6,feb,199,3,-1,0,unknown,,872,no,0.9657284170621988,0.034271582937801116
873,12308,27,technician,single,secondary,no,282,no,yes,cellular,9,jul,676,5,-1,0,unknown,,873,yes,0.808542911807131,0.19145708819286905
874,31723,38,entrepreneur,married,primary,no,-786,yes,no,cellular,7,may,126,1,-1,0,unknown,,874,no,0.97568441802,0.024315581980000032
875,18812,30,technician,single,tertiary,no,635,no,no,cellular,13,aug,851,8,-1,0,unknown,,875,yes,0.16844692498101801,0.831553075018982
876,39893,77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success,,876,yes,0.03949153509197312,0.9605084649080268
877,33033,45,blue-collar,married,primary,no,353,yes,no,cellular,12,may,204,1,364,1,failure,,877,no,0.9753501205315636,0.02464987946843629
878,9154,31,blue-collar,single,secondary,yes,-9,yes,yes,unknown,11,jun,115,16,-1,0,unknown,,878,no,0.9753970763710644,0.024602923628935455
879,15723,39,admin.,married,secondary,yes,-104,yes,no,cellular,28,jul,290,2,-1,0,unknown,,879,no,0.9742971843353588,0.02570281566464123
880,13200,53,blue-collar,married,primary,no,38,no,yes,cellular,15,jul,321,5,-1,0,unknown,,880,no,0.9745452726410788,0.025454727358921268
881,18251,43,technician,married,secondary,no,7876,yes,no,cellular,11,aug,209,2,-1,0,unknown,,881,no,0.972286956842342,0.02771304315765809
882,21660,59,blue-collar,married,primary,no,1227,no,no,cellular,29,aug,89,5,-1,0,unknown,,882,no,0.9755857903783977,0.024414209621602442
883,33514,52,blue-collar,married,secondary,no,1117,yes,no,cellular,13,may,365,1,-1,0,unknown,,883,no,0.9640859634658274,0.035914036534172536
884,15394,55,self-employed,married,secondary,no,2387,yes,no,cellular,25,jul,155,4,-1,0,unknown,,884,no,0.9752411028449662,0.024758897155033814
885,22226,44,management,single,secondary,no,3684,yes,no,cellular,17,nov,35,3,-1,0,unknown,,885,no,0.9757614231294603,0.024238576870539583
886,3870,49,entrepreneur,married,tertiary,no,320,yes,yes,unknown,19,may,243,6,-1,0,unknown,no,886,no,0.9756621604230328,0.024337839576967144
887,28224,76,retired,divorced,primary,no,3049,no,no,cellular,24,mar,170,3,-1,0,unknown,,887,yes,0.1730604134751912,0.8269395865248088
888,37581,33,management,single,tertiary,no,1781,no,no,cellular,8,oct,611,2,183,1,success,,888,yes,0.1060065358246769,0.8939934641753231
889,5394,37,blue-collar,married,primary,no,-196,yes,no,unknown,26,may,166,2,-1,0,unknown,,889,no,0.9757405339635536,0.024259466036446343
890,18598,38,management,married,tertiary,no,1223,no,no,cellular,12,aug,1092,5,-1,0,unknown,,890,yes,0.14413036720099148,0.8558696327990085
891,37108,37,admin.,married,secondary,no,1314,yes,no,cellular,21,aug,200,1,91,10,failure,,891,yes,0.8092335667212378,0.19076643327876225
892,33491,39,admin.,divorced,secondary,no,-427,yes,no,cellular,13,may,8,5,-1,0,unknown,,892,no,0.9757865884258832,0.024213411574116814
893,39876,39,unemployed,married,primary,no,7005,yes,no,cellular,28,jul,429,2,184,3,success,,893,yes,0.060372054337528014,0.9396279456624721
894,31213,30,blue-collar,single,secondary,no,-390,yes,no,cellular,5,may,275,1,-1,0,unknown,,894,no,0.9681721847335796,0.03182781526642057
895,33512,29,admin.,married,secondary,no,69,yes,no,cellular,13,may,77,4,-1,0,unknown,,895,no,0.9756080118503094,0.024391988149690517
896,16739,35,blue-collar,divorced,primary,no,4401,yes,no,cellular,31,jul,465,4,-1,0,unknown,,896,no,0.953563112953166,0.0464368870468341
897,36421,31,management,single,tertiary,no,9629,no,no,cellular,3,jul,67,2,-1,0,unknown,,897,no,0.972692387669718,0.027307612330282
898,23071,32,unemployed,single,tertiary,no,1611,yes,no,cellular,19,nov,175,1,180,2,failure,,898,no,0.97377194112334,0.026228058876659858
899,27707,48,unemployed,single,unknown,no,11298,yes,no,cellular,9,feb,97,2,-1,0,unknown,,899,no,0.9659745905275168,0.03402540947248312
900,34114,35,blue-collar,married,secondary,no,2432,yes,no,cellular,14,may,196,2,-1,0,unknown,,900,no,0.9738982482987644,0.02610175170123557
901,35451,33,student,single,unknown,no,86,no,no,cellular,22,may,136,1,-1,0,unknown,,901,no,0.9629367441473188,0.0370632558526811
